"Participant","Condition","Item","Nature","Correct","True_Positive","True_Negative","False_Positive","False_Negative","Manipulative"
"S145","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S145","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S145","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S145","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S145","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S145","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S145","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S145","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S145","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S145","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S145","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S145","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S146","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S146","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S146","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S146","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S146","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S146","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S146","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S146","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S146","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S146","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S146","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S146","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S146","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S146","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S146","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S146","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S146","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S146","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S146","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S146","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S146","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S146","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S146","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S146","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S147","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S147","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S147","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S147","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S147","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S147","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S147","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S147","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S147","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S147","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S147","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S147","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S147","Post-test","POST_1","NonManipulative",0,0,0,1,0,1
"S147","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S147","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S147","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S147","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S147","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S147","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S147","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S147","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S147","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S147","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S147","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S148","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S148","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S148","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S148","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S148","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S148","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S148","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S148","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S148","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S148","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S148","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S148","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S148","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S148","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S148","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S148","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S148","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S148","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S148","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S148","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S148","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S148","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S148","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S148","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S149","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S149","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S149","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S149","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S149","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S149","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S149","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S149","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S149","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S149","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S149","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S149","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S149","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S150","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S150","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S150","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S150","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S150","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S150","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S150","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S150","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S150","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S150","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S150","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S150","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S150","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S150","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S150","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S150","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S150","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S150","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S150","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S151","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S151","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S151","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S151","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S151","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S151","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S151","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S151","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S151","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S151","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S151","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S151","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S151","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S151","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S151","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S151","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S151","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S151","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S152","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S152","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S152","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S152","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S152","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S152","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S152","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S152","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S152","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S152","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S152","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S152","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S152","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S152","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S152","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S152","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S152","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S152","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S152","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S152","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S152","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S152","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S152","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S152","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S153","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S153","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S153","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S153","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S153","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S153","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
