"Participant","Item","Realness","Condition","Nature","Topic","Intervention","Correct","True_Positive","True_Negative","False_Positive","False_Negative"
"S147","MIST_real_covid_1",0.75,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S147","MIST_real_general_20",0.86,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_29",0.53,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_14",0.14,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_28",0.88,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_14",0.27,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_covid_6",0.7,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_17",0.45,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_20",0.72,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_general_2",0.4,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_8",0.41,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_covid_8",0.61,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_covid_9",0.55,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_23",0.57,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_covid_10",0.59,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_20",0.31,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_27",0.32,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_17",0.43,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_covid_4",0.75,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_18",0.69,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_9",0.41,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_26",0.63,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_7",0.37,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_18",0.37,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_30",0.62,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_29",0.64,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_real_covid_2",0.65,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_22",0.39,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_5",0.37,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_covid_2",0.71,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_general_22",0.46,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_30",0.54,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_3",0.46,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_19",0.35,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_7",0.7,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_covid_5",0.52,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S148","MIST_real_covid_3",0.69,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_4",0.4,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_15",0.42,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_covid_9",0.63,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_5",0.53,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_16",0.48,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_3",0.46,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_21",0.4,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_6",0.35,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_10",0.68,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_covid_1",0.44,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_2",0.34,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_9",0.35,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_25",0.64,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_general_11",0.63,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_real_covid_10",0.44,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S148","MIST_real_covid_4",0.57,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_real_general_11",0.48,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_12",0.39,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_covid_3",0.4,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_23",0.45,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_1",0.46,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_13",0.64,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_general_4",0.64,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_fake_general_26",0.41,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_covid_8",0.35,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_21",0.63,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_real_covid_1",0.4,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_covid_6",0.39,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_25",0.41,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_8",0.6,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_real_covid_7",0.59,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_covid_7",0.46,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_16",0.37,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_13",0.41,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_6",0.64,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_24",0.39,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_27",0.45,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_31",0.45,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_fake_general_28",0.56,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S148","MIST_real_general_1",0.42,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_24",0.62,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S148","MIST_fake_general_12",0.45,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_fake_general_19",0.47,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S148","MIST_real_general_10",0.2,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_general_15",0.31,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S148","MIST_real_covid_5",0.57,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S149","MIST_real_covid_3",0.06,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S149","MIST_real_general_11",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_general_6",0.91,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_17",0.92,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_25",0.09,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_covid_7",0.07,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S149","MIST_fake_general_23",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_general_8",0.76,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_covid_2",0.93,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S149","MIST_fake_general_6",0.04,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_covid_2",0,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S149","MIST_real_general_21",0.95,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_3",0.03,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_general_28",0.92,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_fake_general_3",0.02,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_general_22",0.02,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_covid_1",0.02,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S149","MIST_fake_general_24",0.92,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_22",0.91,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_real_general_4",0.05,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_fake_general_17",0.05,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_covid_9",0.87,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S149","MIST_fake_general_18",0.03,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_covid_8",0.9,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S149","MIST_fake_covid_3",0.07,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S149","MIST_real_general_2",0.03,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_fake_general_12",0.94,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_5",0.04,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_general_15",0.9,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_fake_general_9",0.08,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_7",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_general_1",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_fake_general_25",0.9,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_2",0.6,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_16",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_general_24",0.93,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_fake_general_10",0.89,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_covid_9",0.91,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S149","MIST_real_general_5",0.87,"Pretest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_fake_covid_7",0.91,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S149","MIST_fake_general_1",0.02,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_20",0.01,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_26",0.03,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_real_covid_10",0.87,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S149","MIST_fake_general_14",0.36,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_28",0.96,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_8",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_13",0.5,"Posttest","Fake","General","Tetris",0,0,0,0,0
"S149","MIST_real_general_12",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_fake_covid_5",0.97,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S149","MIST_real_general_23",0.96,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_14",0.01,"Posttest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_general_29",0.94,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_30",0.93,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_27",0.88,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_13",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_real_general_10",0.04,"Posttest","Real","General","Tetris",0,0,0,1,0
"S149","MIST_fake_general_4",0.95,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S149","MIST_fake_general_29",0.03,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_covid_4",0.01,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S149","MIST_fake_general_27",0.02,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_covid_10",0.93,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S149","MIST_real_general_16",0.94,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_real_general_19",0.96,"Posttest","Real","General","Tetris",1,0,1,0,0
"S149","MIST_fake_general_21",0.4,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S149","MIST_fake_general_15",0.01,"Posttest","Fake","General","Tetris",1,1,0,0,0
